Epoch, Batch, LR, Loss, BatchAccuracy, EpochAccuracy, TotalAccuracy, TestAccuracy
56, 69, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
56, 70, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 1, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 2, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 3, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 4, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 5, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 6, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 7, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 8, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 9, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 10, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 11, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 12, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 13, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 14, 0.01, 0.6920, 1.000, 1.000, 0.884, 0.767
57, 15, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 16, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 17, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 18, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 19, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 20, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 21, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 22, 0.01, 0.6919, 1.000, 1.000, 0.884, 0.767
57, 23, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 24, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 25, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 26, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 27, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 28, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 29, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 30, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 31, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 32, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 33, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 34, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 35, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 36, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 37, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 38, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 39, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 40, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 41, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 42, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 43, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 44, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 45, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 46, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 47, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 48, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 49, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 50, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 51, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 52, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 53, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 54, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 55, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 56, 0.01, 0.6919, 1.000, 1.000, 0.885, 0.767
57, 57, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.767
57, 58, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.767
57, 59, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.767
57, 60, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.767
57, 61, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.767
57, 62, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.767
57, 63, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.767
57, 64, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.767
57, 65, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.767
57, 66, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.767
57, 67, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.767
57, 68, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.767
57, 69, 0.01, 0.6920, 1.000, 1.000, 0.886, 0.767
57, 70, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.767
58, 1, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.793
58, 2, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.793
58, 3, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.793
58, 4, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.793
58, 5, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.793
58, 6, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.793
58, 7, 0.01, 0.6920, 1.000, 1.000, 0.886, 0.793
58, 8, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.793
58, 9, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.793
58, 10, 0.01, 0.6920, 1.000, 1.000, 0.886, 0.793
58, 11, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.793
58, 12, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.793
58, 13, 0.01, 0.6920, 1.000, 1.000, 0.886, 0.793
58, 14, 0.01, 0.6920, 1.000, 1.000, 0.886, 0.793
58, 15, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.793
58, 16, 0.01, 0.6920, 1.000, 1.000, 0.886, 0.793
58, 17, 0.01, 0.6927, 1.000, 1.000, 0.886, 0.793
58, 18, 0.01, 0.6920, 1.000, 1.000, 0.886, 0.793
58, 19, 0.01, 0.6921, 1.000, 1.000, 0.886, 0.793
58, 20, 0.01, 0.6921, 1.000, 1.000, 0.886, 0.793
58, 21, 0.01, 0.6919, 1.000, 1.000, 0.886, 0.793
58, 22, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 23, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 24, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 25, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 26, 0.01, 0.6919, 1.000, 1.000, 0.887, 0.793
58, 27, 0.01, 0.6921, 1.000, 1.000, 0.887, 0.793
58, 28, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 29, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 30, 0.01, 0.6919, 1.000, 1.000, 0.887, 0.793
58, 31, 0.01, 0.6919, 1.000, 1.000, 0.887, 0.793
58, 32, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 33, 0.01, 0.6919, 1.000, 1.000, 0.887, 0.793
58, 34, 0.01, 0.6919, 1.000, 1.000, 0.887, 0.793
58, 35, 0.01, 0.6919, 1.000, 1.000, 0.887, 0.793
58, 36, 0.01, 0.6922, 1.000, 1.000, 0.887, 0.793
58, 37, 0.01, 0.6919, 1.000, 1.000, 0.887, 0.793
58, 38, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 39, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 40, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 41, 0.01, 0.6922, 1.000, 1.000, 0.887, 0.793
58, 42, 0.01, 0.6921, 1.000, 1.000, 0.887, 0.793
58, 43, 0.01, 0.6919, 1.000, 1.000, 0.887, 0.793
58, 44, 0.01, 0.6919, 1.000, 1.000, 0.887, 0.793
58, 45, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 46, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 47, 0.01, 0.6919, 1.000, 1.000, 0.887, 0.793
58, 48, 0.01, 0.6919, 1.000, 1.000, 0.887, 0.793
58, 49, 0.01, 0.6921, 1.000, 1.000, 0.887, 0.793
58, 50, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 51, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 52, 0.01, 0.6919, 1.000, 1.000, 0.887, 0.793
58, 53, 0.01, 0.6919, 1.000, 1.000, 0.887, 0.793
58, 54, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 55, 0.01, 0.6920, 1.000, 1.000, 0.887, 0.793
58, 56, 0.01, 0.6921, 1.000, 1.000, 0.887, 0.793
58, 57, 0.01, 0.6919, 1.000, 1.000, 0.887, 0.793
58, 58, 0.01, 0.6920, 1.000, 1.000, 0.888, 0.793
58, 59, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.793
58, 60, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.793
58, 61, 0.01, 0.6920, 1.000, 1.000, 0.888, 0.793
58, 62, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.793
58, 63, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.793
58, 64, 0.01, 0.6920, 1.000, 1.000, 0.888, 0.793
58, 65, 0.01, 0.6920, 1.000, 1.000, 0.888, 0.793
58, 66, 0.01, 0.6921, 1.000, 1.000, 0.888, 0.793
58, 67, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.793
58, 68, 0.01, 0.6920, 1.000, 1.000, 0.888, 0.793
58, 69, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.793
58, 70, 0.01, 0.6920, 1.000, 1.000, 0.888, 0.793
59, 1, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 2, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 3, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 4, 0.01, 0.6920, 1.000, 1.000, 0.888, 0.807
59, 5, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 6, 0.01, 0.6920, 1.000, 1.000, 0.888, 0.807
59, 7, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 8, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 9, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 10, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 11, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 12, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 13, 0.01, 0.6920, 1.000, 1.000, 0.888, 0.807
59, 14, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 15, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 16, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 17, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 18, 0.01, 0.6920, 1.000, 1.000, 0.888, 0.807
59, 19, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 20, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 21, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 22, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 23, 0.01, 0.6919, 1.000, 1.000, 0.888, 0.807
59, 24, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 25, 0.01, 0.6920, 1.000, 1.000, 0.889, 0.807
59, 26, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 27, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 28, 0.01, 0.6921, 1.000, 1.000, 0.889, 0.807
59, 29, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 30, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 31, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 32, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 33, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 34, 0.01, 0.6922, 1.000, 1.000, 0.889, 0.807
59, 35, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 36, 0.01, 0.6920, 1.000, 1.000, 0.889, 0.807
59, 37, 0.01, 0.6920, 1.000, 1.000, 0.889, 0.807
59, 38, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 39, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 40, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 41, 0.01, 0.6920, 1.000, 1.000, 0.889, 0.807
59, 42, 0.01, 0.6920, 1.000, 1.000, 0.889, 0.807
59, 43, 0.01, 0.6920, 1.000, 1.000, 0.889, 0.807
59, 44, 0.01, 0.6920, 1.000, 1.000, 0.889, 0.807
59, 45, 0.01, 0.6920, 1.000, 1.000, 0.889, 0.807
59, 46, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 47, 0.01, 0.6920, 1.000, 1.000, 0.889, 0.807
59, 48, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 49, 0.01, 0.6920, 1.000, 1.000, 0.889, 0.807
59, 50, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 51, 0.01, 0.6925, 1.000, 1.000, 0.889, 0.807
59, 52, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 53, 0.01, 0.6922, 1.000, 1.000, 0.889, 0.807
59, 54, 0.01, 0.6921, 1.000, 1.000, 0.889, 0.807
59, 55, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 56, 0.01, 0.6920, 1.000, 1.000, 0.889, 0.807
59, 57, 0.01, 0.6920, 1.000, 1.000, 0.889, 0.807
59, 58, 0.01, 0.6921, 1.000, 1.000, 0.889, 0.807
59, 59, 0.01, 0.6919, 1.000, 1.000, 0.889, 0.807
59, 60, 0.01, 0.6920, 1.000, 1.000, 0.889, 0.807
59, 61, 0.01, 0.6920, 1.000, 1.000, 0.890, 0.807
59, 62, 0.01, 0.6921, 1.000, 1.000, 0.890, 0.807
59, 63, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.807
59, 64, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.807
59, 65, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.807
59, 66, 0.01, 0.6920, 1.000, 1.000, 0.890, 0.807
59, 67, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.807
59, 68, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.807
59, 69, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.807
59, 70, 0.01, 0.6920, 1.000, 1.000, 0.890, 0.807
60, 1, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 2, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 3, 0.01, 0.6920, 1.000, 1.000, 0.890, 0.747
60, 4, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 5, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 6, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 7, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 8, 0.01, 0.6920, 1.000, 1.000, 0.890, 0.747
60, 9, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 10, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 11, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 12, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 13, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 14, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 15, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 16, 0.01, 0.6920, 1.000, 1.000, 0.890, 0.747
60, 17, 0.01, 0.6920, 1.000, 1.000, 0.890, 0.747
60, 18, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 19, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 20, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 21, 0.01, 0.6920, 1.000, 1.000, 0.890, 0.747
60, 22, 0.01, 0.6920, 1.000, 1.000, 0.890, 0.747
60, 23, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 24, 0.01, 0.6920, 1.000, 1.000, 0.890, 0.747
60, 25, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 26, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 27, 0.01, 0.6920, 1.000, 1.000, 0.890, 0.747
60, 28, 0.01, 0.6919, 1.000, 1.000, 0.890, 0.747
60, 29, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 30, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 31, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 32, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 33, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 34, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 35, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 36, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 37, 0.01, 0.6919, 1.000, 1.000, 0.891, 0.747
60, 38, 0.01, 0.6919, 1.000, 1.000, 0.891, 0.747
60, 39, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 40, 0.01, 0.6919, 1.000, 1.000, 0.891, 0.747
60, 41, 0.01, 0.6921, 1.000, 1.000, 0.891, 0.747
60, 42, 0.01, 0.6921, 1.000, 1.000, 0.891, 0.747
60, 43, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 44, 0.01, 0.6919, 1.000, 1.000, 0.891, 0.747
60, 45, 0.01, 0.6919, 1.000, 1.000, 0.891, 0.747
60, 46, 0.01, 0.6919, 1.000, 1.000, 0.891, 0.747
60, 47, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 48, 0.01, 0.6919, 1.000, 1.000, 0.891, 0.747
60, 49, 0.01, 0.6919, 1.000, 1.000, 0.891, 0.747
60, 50, 0.01, 0.6919, 1.000, 1.000, 0.891, 0.747
60, 51, 0.01, 0.6922, 1.000, 1.000, 0.891, 0.747
60, 52, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 53, 0.01, 0.6928, 1.000, 1.000, 0.891, 0.747
60, 54, 0.01, 0.6919, 1.000, 1.000, 0.891, 0.747
60, 55, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 56, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 57, 0.01, 0.6919, 1.000, 1.000, 0.891, 0.747
60, 58, 0.01, 0.6922, 1.000, 1.000, 0.891, 0.747
60, 59, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 60, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 61, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 62, 0.01, 0.6919, 1.000, 1.000, 0.891, 0.747
60, 63, 0.01, 0.6919, 1.000, 1.000, 0.891, 0.747
60, 64, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 65, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 66, 0.01, 0.6920, 1.000, 1.000, 0.891, 0.747
60, 67, 0.01, 0.6919, 1.000, 1.000, 0.892, 0.747
60, 68, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.747
60, 69, 0.01, 0.6923, 1.000, 1.000, 0.892, 0.747
60, 70, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.747
61, 1, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 2, 0.01, 0.6919, 1.000, 1.000, 0.892, 0.733
61, 3, 0.01, 0.6919, 1.000, 1.000, 0.892, 0.733
61, 4, 0.01, 0.6921, 1.000, 1.000, 0.892, 0.733
61, 5, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 6, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 7, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 8, 0.01, 0.6919, 1.000, 1.000, 0.892, 0.733
61, 9, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 10, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 11, 0.01, 0.6919, 1.000, 1.000, 0.892, 0.733
61, 12, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 13, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 14, 0.01, 0.6919, 1.000, 1.000, 0.892, 0.733
61, 15, 0.01, 0.6921, 1.000, 1.000, 0.892, 0.733
61, 16, 0.01, 0.6919, 1.000, 1.000, 0.892, 0.733
61, 17, 0.01, 0.6919, 1.000, 1.000, 0.892, 0.733
61, 18, 0.01, 0.6919, 1.000, 1.000, 0.892, 0.733
61, 19, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 20, 0.01, 0.6921, 1.000, 1.000, 0.892, 0.733
61, 21, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 22, 0.01, 0.6923, 1.000, 1.000, 0.892, 0.733
61, 23, 0.01, 0.6921, 1.000, 1.000, 0.892, 0.733
61, 24, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 25, 0.01, 0.6919, 1.000, 1.000, 0.892, 0.733
61, 26, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 27, 0.01, 0.6921, 1.000, 1.000, 0.892, 0.733
61, 28, 0.01, 0.6919, 1.000, 1.000, 0.892, 0.733
61, 29, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 30, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 31, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 32, 0.01, 0.6921, 1.000, 1.000, 0.892, 0.733
61, 33, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 34, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 35, 0.01, 0.6920, 1.000, 1.000, 0.892, 0.733
61, 36, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 37, 0.01, 0.6920, 1.000, 1.000, 0.893, 0.733
61, 38, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 39, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 40, 0.01, 0.6920, 1.000, 1.000, 0.893, 0.733
61, 41, 0.01, 0.6921, 1.000, 1.000, 0.893, 0.733
61, 42, 0.01, 0.6920, 1.000, 1.000, 0.893, 0.733
61, 43, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 44, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 45, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 46, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 47, 0.01, 0.6920, 1.000, 1.000, 0.893, 0.733
61, 48, 0.01, 0.6920, 1.000, 1.000, 0.893, 0.733
61, 49, 0.01, 0.6920, 1.000, 1.000, 0.893, 0.733
61, 50, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 51, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 52, 0.01, 0.6920, 1.000, 1.000, 0.893, 0.733
61, 53, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 54, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 55, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 56, 0.01, 0.6920, 1.000, 1.000, 0.893, 0.733
61, 57, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 58, 0.01, 0.6920, 1.000, 1.000, 0.893, 0.733
61, 59, 0.01, 0.6920, 1.000, 1.000, 0.893, 0.733
61, 60, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 61, 0.01, 0.6922, 1.000, 1.000, 0.893, 0.733
61, 62, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 63, 0.01, 0.6920, 1.000, 1.000, 0.893, 0.733
61, 64, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 65, 0.01, 0.6920, 1.000, 1.000, 0.893, 0.733
61, 66, 0.01, 0.6920, 1.000, 1.000, 0.893, 0.733
61, 67, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 68, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 69, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
61, 70, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.733
62, 1, 0.01, 0.6920, 1.000, 1.000, 0.893, 0.767
62, 2, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.767
62, 3, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.767
62, 4, 0.01, 0.6919, 1.000, 1.000, 0.893, 0.767
62, 5, 0.01, 0.6920, 1.000, 1.000, 0.893, 0.767
62, 6, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 7, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 8, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 9, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 10, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 11, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 12, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 13, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 14, 0.01, 0.6920, 1.000, 1.000, 0.894, 0.767
62, 15, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 16, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 17, 0.01, 0.6920, 1.000, 1.000, 0.894, 0.767
62, 18, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 19, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 20, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 21, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 22, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 23, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 24, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 25, 0.01, 0.6920, 1.000, 1.000, 0.894, 0.767
62, 26, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 27, 0.01, 0.6921, 1.000, 1.000, 0.894, 0.767
62, 28, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 29, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 30, 0.01, 0.6920, 1.000, 1.000, 0.894, 0.767
62, 31, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 32, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 33, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 34, 0.01, 0.6919, 1.000, 1.000, 0.894, 0.767
62, 35, 0.01, 0.6920, 1.000, 1.000, 0.894, 0.767
